Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1335766956096577536,"RT @hishamzerriffi : I do not have depression. What I have is a number of people in my life (past &amp; present) who are depressed or have other mental health issues.

Thank you @GlobalEcoGuy for writing this. I am sure it was tough but you have done many a great service.

Please read ?? https://t.co/KhRK1EGg3Z",alejandro rosselli,alejorosselli,2020-12-07T02:03:54.000Z,Mon Dec 07 02:03:54 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://twitter.com/GlobalEcoGuy/status/1335303814249914375 ,0,1,,,,,
1335766940598501377,I found out my dad regularly checks the website of his hometown newspaper specifically to check the obituaries. Now I'm just depressed.,?? ??,rog3r_d,2020-12-07T02:03:50.000Z,Mon Dec 07 02:03:50 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,0,,,,,
1335766939982057472,"RT @aec_hes : the american dream used to be owning a house in a middle class neighborhood with your neighbor barbara and steve, and your kids highschool sweetheart across the street, but now it's just not being in debt and being depressed",SøffinCoffin? ???? #Kokichi2020 #BurnAstar,FRosebean,2020-12-07T02:03:50.000Z,Mon Dec 07 02:03:50 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Retweet,,0,0,,,,,
1335766933556187136,"RT @Jo_Tovey : Australia is still spending millions to keep a single family with very small children - who had a loving community - depressed, lonely and in detention on remote island. Story by ?@joshgnosis?  https://t.co/r1I3yds2s0",No To Murdoch’s IPA ??,17thCard,2020-12-07T02:03:48.000Z,Mon Dec 07 02:03:48 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://www.theguardian.com/australia-news/2020/dec/04/1000-days-later-the-biloela-family-spending-their-third-christmas-in-detention ,0,1,,,,,
1335766927503867905,"RT @ConceptualJames : Young, depressed people: None of this feels real *wilts*

That's because it's not. Get off your damn phone and interact with the world. Real life is what happens when you're not online.",Mid-Range Jumper,mid_rangeJay,2020-12-07T02:03:47.000Z,Mon Dec 07 02:03:47 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1335766923980787713,RT @_lauraidamarie : I was pretty much depressed for most of this year sometimes I can’t even believe I made it this far if we being real,???????,__Moneeee,2020-12-07T02:03:46.000Z,Mon Dec 07 02:03:46 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1335766916934328320,@70SNEWANGEL I got heavier and more depressed. I downgraded.,??Lizzie??,lizzieshiro,2020-12-07T02:03:45.000Z,Mon Dec 07 02:03:45 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,1,,,,,
1335766905722990596,"@SENSEIAPEX let me send u a beat bro, im feeling depressed",Vinicius Lima,ixivini,2020-12-07T02:03:42.000Z,Mon Dec 07 02:03:42 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,1,,,,,
1335766900878479369,"RT @DarihanaNova : If you feel depressed, remember not to skip on small things. Routine can help you feel better. Try to brush your teeth, fix up your hair, put on an outfit you feel cute in and I promise you’ll feel 10% better. Do small things till they add up to big ones",(?° ?? ?°),dvyz_,2020-12-07T02:03:41.000Z,Mon Dec 07 02:03:41 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1335766900740120577,"RT @politvidchannel : Trump Advisers are saying Trump is ‘Moody,’ ‘Depressed,’ and Barely Showing Up to Work",John Simpson,JohnSim2020,2020-12-07T02:03:41.000Z,Mon Dec 07 02:03:41 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
1335766897485176839,"RT @politvidchannel : Trump Advisers are saying Trump is ‘Moody,’ ‘Depressed,’ and Barely Showing Up to Work",Elmer Adrenaline Chile,kroltanz,2020-12-07T02:03:40.000Z,Mon Dec 07 02:03:40 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1335766894880710657,RT @Fact : Studies show that people who are lonely and/or depressed are more likely to sleep with multiple pillows.,sam????,Atey0,2020-12-07T02:03:39.000Z,Mon Dec 07 02:03:39 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1335766892825489415,RT @_lauraidamarie : I was pretty much depressed for most of this year sometimes I can’t even believe I made it this far if we being real,Brooke ?,shutupbrooke,2020-12-07T02:03:39.000Z,Mon Dec 07 02:03:39 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1335766885300781060,@HardeepSPuri @MoCA_GoI @airindiain  as per your statement if you refund amount for eticket 0982131564496 email id surajwadhs@gmail.com please give me transaction id so i can contact bank i feel stressed and I don’t have any money to pay rent i am really depressed due to airindia please refund my $1820,Suraj Wadhwa,suraj_wadhwa,2020-12-07T02:03:37.000Z,Mon Dec 07 02:03:37 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,3,,,,,
1335766881169408000,"The whole squad of cousins are depressed , we just sad n vibin together ????",Nat,nattovarr,2020-12-07T02:03:36.000Z,Mon Dec 07 02:03:36 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1335766869534380035,@politvidchannel Replace ‘depressed’ with ‘manic’ and you just described Trump’s entire time in office.,Elmer Adrenaline Chile,kroltanz,2020-12-07T02:03:33.000Z,Mon Dec 07 02:03:33 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,1,,,,,
1335766854636363776,RT @_lauraidamarie : I was pretty much depressed for most of this year sometimes I can’t even believe I made it this far if we being real,jzyaira lin. ????,yungairaling,2020-12-07T02:03:30.000Z,Mon Dec 07 02:03:30 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1335766846658646017,"i tried running a loves you account once, failed bc i was depressed at the time, and just never told anyone ZKGXKGKGX",????valli ! :) ??shinobu fanpage,shumaicore,2020-12-07T02:03:28.000Z,Mon Dec 07 02:03:28 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1335766840518307841,RT @danellereneau : Haha sorry I ghosted you I was depressed and wanted to die but now I’m horny wyd,Xiomara?,xiomechelle,2020-12-07T02:03:26.000Z,Mon Dec 07 02:03:26 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
1335766838358110208,i’m usually depressed when seattle lose but i spent good money on me today??,D,fbg_isaac,2020-12-07T02:03:26.000Z,Mon Dec 07 02:03:26 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1335766824613384192,RT @_lauraidamarie : I was pretty much depressed for most of this year sometimes I can’t even believe I made it this far if we being real,maryansita ??,maryansitaaa,2020-12-07T02:03:22.000Z,Mon Dec 07 02:03:22 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1335766802878652417,@frisky9 Im verry depressed....,Janice Khan,JaniceK34233741,2020-12-07T02:03:17.000Z,Mon Dec 07 02:03:17 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1335766802085736449,"RT @kylegriffin1 : Moody and sometimes depressed, Trump barely shows up to work, ignoring the health and economic crises afflicting the nation and largely clearing his public schedule of meetings unrelated to his desperate bid to rewrite the election results. https://t.co/5PC1wt37Rx",Vincent R. Hoke,VHokahey,2020-12-07T02:03:17.000Z,Mon Dec 07 02:03:17 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://nyti.ms/2VKDdvv ,0,0,,,,,
1335766798629625856,"RT @Jhope_Vibes : this award, know right here that I didn't feel sad, lonely or depressed this year thanks to these friends and this team. (To the members) You've worked so hard this year and I love you. Also, I'm not sure if he is looking at this right now, but I wish our Suga hyung will recover+",???? ??????,ndydrs,2020-12-07T02:03:16.000Z,Mon Dec 07 02:03:16 +0000 2020,0,0,en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Retweet,,0,0,,,,,
1335766797979701248,RT @jennyjaffe : I don’t think I’m *depressed* depressed but I for sure have the Covid Sadsies.,Jen,Jen94778954,2020-12-07T02:03:16.000Z,Mon Dec 07 02:03:16 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
1335766784671145989,@vartztape HE'S SO PRETTY????????????,?????????,DePreSsEd_Art05,2020-12-07T02:03:13.000Z,Mon Dec 07 02:03:13 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1335766778434170880,RT @_lauraidamarie : I was pretty much depressed for most of this year sometimes I can’t even believe I made it this far if we being real,?????? ??,bryannamoraa,2020-12-07T02:03:11.000Z,Mon Dec 07 02:03:11 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1335766770335051778,Feeling depressed right now. Talked politics with a close family member. It went south really fast.,Thomas J. Salerno,Salerno_Thomas,2020-12-07T02:03:10.000Z,Mon Dec 07 02:03:10 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1335766770200678400,"RT @Jhope_Vibes : this award, know right here that I didn't feel sad, lonely or depressed this year thanks to these friends and this team. (To the members) You've worked so hard this year and I love you. Also, I'm not sure if he is looking at this right now, but I wish our Suga hyung will recover+",nothing,shiningorion,2020-12-07T02:03:10.000Z,Mon Dec 07 02:03:10 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,0,0,,,,,
1335766739955531776,"Still feel depressed for your high hairline? Look at our Hairline Repair Serum. With herbal essence, it provides hair with abundant nutrition and keeps you away from poor hairline or embarrassing appearance. Initial effect just needs about 1 week. https://t.co/Pe5VS1K3ui","DAILY COSMETIC MANUFACTURING CO.,LIMITED",BebazyHaircare,2020-12-07T02:03:02.000Z,Mon Dec 07 02:03:02 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EomYuccUwAIPikn.jpg,,,
1335766735316606976,"RT @Jhope_Vibes : this award, know right here that I didn't feel sad, lonely or depressed this year thanks to these friends and this team. (To the members) You've worked so hard this year and I love you. Also, I'm not sure if he is looking at this right now, but I wish our Suga hyung will recover+",??? ?? BE #1Album,minmarie12,2020-12-07T02:03:01.000Z,Mon Dec 07 02:03:01 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
1335766728735862785,"RT @politvidchannel : Trump Advisers are saying Trump is ‘Moody,’ ‘Depressed,’ and Barely Showing Up to Work",Txroots,Txroots1,2020-12-07T02:03:00.000Z,Mon Dec 07 02:03:00 +0000 2020,0,0,en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Retweet,,0,0,,,,,
1335766710952005632,RT @_lauraidamarie : I was pretty much depressed for most of this year sometimes I can’t even believe I made it this far if we being real,Meg??,ayeitsmegg,2020-12-07T02:02:55.000Z,Mon Dec 07 02:02:55 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1335766700441149441,"the american dream used to be owning a house in a middle class neighborhood with your neighbor barbara and steve, and your kids highschool sweetheart across the street, but now it's just not being in debt and being depressed",h,aec_hes,2020-12-07T02:02:53.000Z,Mon Dec 07 02:02:53 +0000 2020,1,1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,0,,,,,
1335766699539374081,"I was madddddd depressed from Sept ‘14 to around April ‘17.
Then in ‘18 one of my best friends killed his self and I put the blame on myself and fell right back until April 20th 2019.",Zigga,ZiggaZane,2020-12-07T02:02:53.000Z,Mon Dec 07 02:02:53 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1335766696582266881,“hes not dead just depressed”,??,700brandonn,2020-12-07T02:02:52.000Z,Mon Dec 07 02:02:52 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1335766695428968450,RT @Fact : Studies show that people who are lonely and/or depressed are more likely to sleep with multiple pillows.,??J Kearse??,j_kearse,2020-12-07T02:02:52.000Z,Mon Dec 07 02:02:52 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
1335766686436298755,@pechmeni still depressed,crybaby?26,neversoberloner,2020-12-07T02:02:50.000Z,Mon Dec 07 02:02:50 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1335766682170744836,"RT @sluttyshii : are you masturbating because you’re horny?
or
because you’re depressed and need the dopamine",?? | 34 Days,cuteandcosmic,2020-12-07T02:02:49.000Z,Mon Dec 07 02:02:49 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
1335766678563676164,@catturd2 @7March82 Nope im so depressed and my anxiety is through the roof ??,SlighlyOffensive,peachstatebaby,2020-12-07T02:02:48.000Z,Mon Dec 07 02:02:48 +0000 2020,1,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,2,,,,,
1335766647425134597,"""It's no problem for me to understand why people have anxiety disorders, or why they depressed, or why they have substance use problems. The mystery to me is always why people don't have all those things at once, because everybody has reasons to be anxious, because, we have the +",ph,antiviIlain,2020-12-07T02:02:40.000Z,Mon Dec 07 02:02:40 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1335766641821556736,@GwenBkesTheCake @vintagewingnut I'm still depressed and I finished it like two weeks ago ??,???????????? ?????????? ????,BBdemanda,2020-12-07T02:02:39.000Z,Mon Dec 07 02:02:39 +0000 2020,1,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,2,,,,,
1335766614147440641,@airindiain as per your statement if you refund amount for eticket 0982131564496 email id surajwadhs@gmail.com please give me transaction id so i can contact bank i feel stressed and I don’t have any money to pay rent i am really depressed due to airindia please refund my $1820,Suraj Wadhwa,suraj_wadhwa,2020-12-07T02:02:32.000Z,Mon Dec 07 02:02:32 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,1,,,,,
1335766601363304448,@Ish_the_Dish @CTULocal1 Wait! I'm a woman of color and this post is b.s. We keep hearing follow the science. Dr. Fauci has said its safe for the kids to go back. Kids have not significant sources of spread. We have children who are becoming severely depressed. We are taking away their childhoods!,Spider,Spiderperson123,2020-12-07T02:02:29.000Z,Mon Dec 07 02:02:29 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,2,,,,,
1335766581893337095,@OhOEvie I have moments when I’m in the Christmas spirit but then I have moments when I’m low key sad/depressed.. I’m hoping it’s the hormones with my birth control,Veronica M Williams ??,VMWilliams_BD,2020-12-07T02:02:25.000Z,Mon Dec 07 02:02:25 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,1,,,,,
1335766580026863616,RT @vartztape : may i offer: sero https://t.co/umCRWswq3i,?????????,DePreSsEd_Art05,2020-12-07T02:02:24.000Z,Mon Dec 07 02:02:24 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/EokaUBKWEAQdasp.jpg,https://pbs.twimg.com/media/EokaqQOWMAALqWx.jpg,,
1335766562775691266,"RT @creachivity_art : Ppl making fun of Kacchan's new hero name better watch out, Deku's gonna get u ??

(didn't mention the hero name for spoiler's sake) https://t.co/sjSURWkyuS",?????????,DePreSsEd_Art05,2020-12-07T02:02:20.000Z,Mon Dec 07 02:02:20 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/EokYBYFU8AYkN-t.jpg,https://pbs.twimg.com/media/EokYB_FU0AUnxky.jpg,,
1335766555599249408,"Y’all why this bitch take off damn near my whole ass eyebrow I’m so depressed, i have to go home and put my eyebrows on until they grow back this is so shameful",MJ.,CaptainJonesss,2020-12-07T02:02:18.000Z,Mon Dec 07 02:02:18 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1335766539841232896,"RT @JodyTheWrestler : Am... am I the only one who feels bad? Dude admits he has mental disorders and just wanted to e-fed and everyone’s still dunking on him? Good job guys, great job owning a depressed kid on twitter. Just leave it alone https://t.co/DB7i3OTSo7",mattoriginal ~ black lives matter,mattoriginal,2020-12-07T02:02:15.000Z,Mon Dec 07 02:02:15 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,https://twitter.com/wcw2021_newecw/status/1335563740499111936 ,0,0,,,,,
1335766533453312007,RT @_lauraidamarie : I was pretty much depressed for most of this year sometimes I can’t even believe I made it this far if we being real,sim,simdauda_,2020-12-07T02:02:13.000Z,Mon Dec 07 02:02:13 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
1335766521130463232,"RT @politvidchannel : Trump Advisers are saying Trump is ‘Moody,’ ‘Depressed,’ and Barely Showing Up to Work",No Foxnewstoday,NoFoxnewstoday,2020-12-07T02:02:10.000Z,Mon Dec 07 02:02:10 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
1335766516181168131,"liquor makes me depressed, i can’t drink it no more. i use to b a happy drunk, idk what happened. but wine is still my friend LOL",mynameisnotsusan,SuaneTerilyn,2020-12-07T02:02:09.000Z,Mon Dec 07 02:02:09 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1335766507284938753,"RT @Jo_Tovey : Australia is still spending millions to keep a single family with very small children - who had a loving community - depressed, lonely and in detention on remote island. Story by ?@joshgnosis?  https://t.co/r1I3yds2s0",Taylah ?,amourlerrie,2020-12-07T02:02:07.000Z,Mon Dec 07 02:02:07 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://www.theguardian.com/australia-news/2020/dec/04/1000-days-later-the-biloela-family-spending-their-third-christmas-in-detention ,0,1,,,,,
1335766504181288963,"today i felt depressed so I bought a bunch of vegetables to roast and a sausage, and a beautiful loaf of bread! Felt great And then I ate whole family sized bag of chips and fell asleep",#cancelrent guy,cholent_lover,2020-12-07T02:02:06.000Z,Mon Dec 07 02:02:06 +0000 2020,7,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1335766471297748992,"I’m depressed and sort of hate myself but then again I’ve never trusted myself so my word is shit, therefore, I am cool ??",?? ?? Moth ?? ??,pissy_moth,2020-12-07T02:01:58.000Z,Mon Dec 07 02:01:58 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,0,,,,,
1335766464545107968,"I actually hate doing a rubbish job of something. If I can't do my best, I'll just leave it and sit there depressed.",That Guy,MCYanoeMe,2020-12-07T02:01:57.000Z,Mon Dec 07 02:01:57 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,0,,,,,
1335766450544336896,"people get sad and depressed over OTHER peoples expectations and dreams.  that’s something for your next therapy session. 

????",FRIEND ME ON DISCORD: nappyisCRACKED#9999,nappyisCRACKED,2020-12-07T02:01:53.000Z,Mon Dec 07 02:01:53 +0000 2020,7,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1335766445020483585,"RT @SMPrecap : tw // depression (/dsmp)

depressed tommy arch real :fearful:",?? x ?? ????,cyninorii,2020-12-07T02:01:52.000Z,Mon Dec 07 02:01:52 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
1335766435050606592,"@ElvenWanderer Don't worry Mia if you get super depressed or I get super depressed we always friends. Doesn't matter if people take breaks from talking we can always reconnect. That's how I see friends, you get to know me, you're stuck with me. Lol *hugs*",Anna (????? ),AmaiNeiko,2020-12-07T02:01:50.000Z,Mon Dec 07 02:01:50 +0000 2020,1,0,en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Reply,,0,1,,,,,
1335766422882938880,"RT @Jo_Tovey : Australia is still spending millions to keep a single family with very small children - who had a loving community - depressed, lonely and in detention on remote island. Story by ?@joshgnosis?  https://t.co/r1I3yds2s0",dr elaine evans,elaineroseevans,2020-12-07T02:01:47.000Z,Mon Dec 07 02:01:47 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://www.theguardian.com/australia-news/2020/dec/04/1000-days-later-the-biloela-family-spending-their-third-christmas-in-detention ,0,1,,,,,
1335766383725056005,How does photography makes you depressed?,I'm a thinker bot,MiniQin1,2020-12-07T02:01:37.000Z,Mon Dec 07 02:01:37 +0000 2020,0,0,en,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>",Tweet,,0,0,,,,,
1335766352091623424,"RT @KanganaTeam : By the way Mumbai Mirror wrote most vulgar and obnoxious blind items about Sushant Singh Rajput, he mentioned in his interviews that these rumours and smear campaigns by movie mafia make him feel depressed, yesterday the daily got shut #JustSaying",Sumit Singh,SumitSingh227,2020-12-07T02:01:30.000Z,Mon Dec 07 02:01:30 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,0,,,,,
1335766348798992387,RT @_lauraidamarie : I was pretty much depressed for most of this year sometimes I can’t even believe I made it this far if we being real,bradly ??,bayybeeb,2020-12-07T02:01:29.000Z,Mon Dec 07 02:01:29 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1335766345603031041,im drinking tea 1 hour into work. how more depressed can i BE,BE(y) • 22,4gustDick,2020-12-07T02:01:28.000Z,Mon Dec 07 02:01:28 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1335766311192809477,"RT @KanganaTeam : By the way Mumbai Mirror wrote most vulgar and obnoxious blind items about Sushant Singh Rajput, he mentioned in his interviews that these rumours and smear campaigns by movie mafia make him feel depressed, yesterday the daily got shut #JustSaying",jp,jp06677,2020-12-07T02:01:20.000Z,Mon Dec 07 02:01:20 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,1,0,,,,,
1335766308336660482,been depressed as shit so i decided to spoil myself to this gorgeous cbr ?? https://t.co/4QoBs41gUQ,?? jack!! ??,deceptifucker,2020-12-07T02:01:19.000Z,Mon Dec 07 02:01:19 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EomYYMdXIAArAhr.jpg,,,
1335766296957308929,RT @angieksharma9 : Does he look depressed from any angle in this video? Rhea spread fake news about SSR being scared &amp; whatnot. He's more lively than anyone else can be at that place. He looks so innocent like a kid who was happy to go to Disneyland &amp; fulfill his dreams! #ModiJiSSRJusticePending https://t.co/6NiFtY1VT0,.???? ?????? ????(???????????),nationalismONLY,2020-12-07T02:01:17.000Z,Mon Dec 07 02:01:17 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://twitter.com/HinduFanClub/status/1335740610280448000 ,1,0,,,,,
1335766295497895936,I’m logging out before I get depressed and start crying ??,??Alissha ?? ?? Yoongi,xjooniebabyy,2020-12-07T02:01:16.000Z,Mon Dec 07 02:01:16 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,,,,,
1335766291030790144,THAT DEPRESSED SUICIDAL MF IS SO BEAUTIFUL,febie,_cruzphoebe,2020-12-07T02:01:15.000Z,Mon Dec 07 02:01:15 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,0,,,,,
1335766289130917892,"// school 

Breakdances I feel the depressed tired again wooooooo I have a geometry exam tomorrow so I’ll have to sleep soon",?raven?IZUMI SOULMATE!!!,knightstarIight,2020-12-07T02:01:15.000Z,Mon Dec 07 02:01:15 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1335766283678330886,"@realDonaldTrump @FoxNews @OANN @newsmax Moody &amp; depressed, barely shows up to work, ignoring the health/economic crises afflicting the nation &amp; clearing his schedule of things unrelated to changing election results. Goals: rewarding friends, purging the disloyal &amp; punishing perceived enemies. https://t.co/G7LtTTMdvh",Tut,Tut35406670,2020-12-07T02:01:14.000Z,Mon Dec 07 02:01:14 +0000 2020,1,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,https://news.yahoo.com/trumps-final-days-rage-denial-161650930.html ,0,4,,,,,
